編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLKMLHKFFHR66DA,22,65.79,住家用,鋼筋混凝土造,82年5月26日,008,五層
RPPNMLKMLHKFFHR66DA,22,17.22,共有部分,鋼筋混凝土造,82年5月26日,008
RPXNMLTJMHKFFFR08EA,35,99.52,住商用,加強磚造,69年1月29日,002,一層 二層 騎樓
RPTNMLNKMHKFFDR86DA,35,184.61,住商用,鋼筋混凝土加強磚造,69年5月19日,003,一層 二層 三層 陽台 騎樓
RPVOMLLMLHKFFER17DA,6,192.58,住家用,鋼筋混凝土造,97年12月26日,004,二層 三層 四層 騎樓 一層
RPQNMLPKMHKFFER86DA,10,141.33,見其他登記事項,鋼筋混凝土造,94年6月27日,003,一層 二層 三層 屋頂突出物
RPRNMLLMLHKFFCR09DA,10,158.72,農舍,見其他登記事項,93年12月30日,002,一層 二層
RPPNMLMLMHKFFAD37DA,45,126.55,住家用,加強磚造,59年4月11日,002,一層 二層 屋頂突出物
RPPNMLTLLHKFFAD97DA,15,39.31,共有部分,鋼筋混凝土造,89年4月6日,023
RPPNMLOLMHKFFHR96CA,7,109.85,住家用,鋼筋混凝土造,96年9月20日,013,九層
RPPNMLOLMHKFFHR96CA,7,63.35,共有部分,鋼筋混凝土造,96年9月20日,013
RPSNMLOLMHKFFHR27CA,34,122.25,住家用,加強磚造,70年7月30日,002,一層 二層
RPUNMLRLMHKFFHR77CA,34,112.88,住家用,加強磚造,70年7月30日,002,一層 二層
RPXNMLTJMHKFFHR08CA,32,86.82,住家用,鋼筋混凝土造,72年2月24日,005,四層
RPXNMLTJMHKFFHR08CA,32,5.18,共有部分,鋼筋混凝土造,72年2月24日,
RPXNMLTJMHKFFHR08CA,32,.18,國民住宅,鋼筋混凝土造,72年2月24日,005
RPXNMLTJMHKFFHR08CA,32,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPXNMLTJMHKFFHR08CA,32,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPXNMLTJMHKFFHR08CA,32,.36,共有部分,鋼筋混凝土造,72年2月24日,
RPXNMLTJMHKFFHR08CA,32,.36,共有部分,鋼筋混凝土造,72年2月24日,000
RPXNMLTJMHKFFHR08CA,32,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPXNMLTJMHKFFHR08CA,32,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPOOMLTJMHKFFHR27CA,19,3.66,見其他登記事項,鋼筋混凝土造,85年5月30日,004,地下一層
RPOOMLTJMHKFFHR27CA,19,.12,共有部分,鋼筋混凝土造,85年5月30日,004
RPOOMLTJMHKFFHR27CA,19,349.89,共有部分,鋼筋混凝土造,85年5月30日,004
RPRNMLSKMHKFFHR47CA,8,268.81,住商用,鋼筋混凝土造,96年7月31日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPWNMLLMLHKFFHR37CA,33,101.12,住家用,鋼筋混凝土造,70年12月30日,007,一層
RPWNMLLMLHKFFHR37CA,33,12.04,共有部分,鋼筋混凝土造,70年12月30日,007
RPWNMLLMLHKFFHR37CA,33,12.82,共有部分,鋼筋混凝土造,70年12月30日,007
RPUPMLKMLHKFFHR27CA,,244.76,見其他登記事項,見其他登記事項,103年11月12日,004,一層 二層 三層 四層 屋頂突出物
RPQQMLKMLHKFFHR96CA,23,89.19,住家用,鋼筋混凝土造,81年1月22日,005,四層
RPQQMLKMLHKFFHR96CA,23,7.32,共有部分,鋼筋混凝土造,81年1月22日,005
RPRNMLLMLHKFFHR86CA,39,41.60,見其他登記事項,磚造,65年6月18日,001,一層
RPSNMLLJMHKFFFR56CA,1,195.93,住家用,鋼筋混凝土造,103年4月17日,004,一層 二層 三層 四層
RPUNMLMJMHKFFFR86CA,,213.05,住家用,鋼筋混凝土造,103年9月15日,004,一層 二層 三層 四層
RPTNMLRJMHKFFFR27CA,21,72.68,住家用,鋼筋混凝土造,83年7月6日,007,六層
RPTNMLRJMHKFFFR27CA,21,47.16,共有部分,鋼筋混凝土造,83年7月6日,007
RPTNMLRJMHKFFFR27CA,21,5.97,共有部分,鋼筋混凝土造,83年7月6日,007
RPTNMLRJMHKFFFR27CA,21,4.90,共有部分,鋼筋混凝土造,83年7月6日,007
RPXPMLOLMHKFFER67CA,1,282.17,見其他登記事項,鋼筋混凝土造,103年1月28日,004,一層 二層 三層 四層
RPRNMLRKMHKFFER07CA,1,89.37,住家用,鋼筋混凝土造,103年9月10日,015,十四層
RPRNMLRKMHKFFER07CA,1,73.56,見其他登記事項,鋼筋混凝土造,103年9月10日,015
RPUNMLLMLHKFFER86CA,,210.70,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPWNMLLMLHKFFER07CA,39,139.86,住家用,鋼筋混凝土造,64年10月3日,003,一層 二層 三層
RPWNMLLMLHKFFER07CA,35,104.40,住家用,加強磚造,69年3月18日,002,二層 一層
RPTNMLLJMHKFFER56CA,10,205.26,見其他登記事項,鋼筋混凝土造,94年6月13日,004,一層 二層 三層 四層
RPPOMLLJMHKFFER88CA,,174.82,住家用,鋼筋混凝土造,103年12月16日,003,一層 二層 三層 見其他登記事項
RPTNMLLJMHKFFDR09CA,20,234.23,住商用,鋼筋混凝土造,83年12月19日,005,一層 二層 三層 四層 五層
RPVNMLRLLHKFFBR17CA,21,114.34,住家用,鋼筋混凝土造,83年9月9日,003,一層 二層 三層 屋頂突出物
RPTNMLMLMHKFFAR09CA,2,180.69,住商用,鋼筋混凝土造,102年7月30日,005,一層 二層 三層 四層 五層
RPTNMLMLMHKFFAR09CA,2,180.69,住商用,鋼筋混凝土造,102年7月30日,005,一層 二層 三層 四層 五層
RPPNMLKKMHKFFAR38CA,15,563.74,住商用,鋼造,89年6月29日,002,一層 二層
RPWNMLKMLHKFFAR56CA,13,494.85,住商用,鋼筋混凝土造,90年11月23日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLLMLHKFFAR58CA,23,144.58,住家用,加強磚造,80年9月21日,002,一層 二層
RPQNMLOKMHKFFCD67CA,24,76.39,住家用,鋼筋混凝土構造,80年2月22日,005,四層
RPQNMLOKMHKFFCD67CA,24,20.66,共有部分,鋼筋混凝土構造,80年2月22日,005
RPQNMLKKMHKFFCD27CA,20,107.08,住家用,鋼筋混凝土構造,84年3月30日,007,二層
RPQNMLKKMHKFFCD27CA,20,17.72,共有部分,鋼筋混凝土構造,84年3月30日,007
RPQNMLKKMHKFFCD27CA,20,11.23,共有部分,鋼筋混凝土構造,84年3月30日,007
RPVOMLSJMHKFFCD58CA,46,76.75,住家用,加強磚造,58年3月17日,002,一層 二層
RPOPMLTJMHKFFCD08CA,22,115.36,住家用,鋼筋混凝土構造,82年8月9日,015,一層 二層
RPOPMLTJMHKFFCD08CA,22,18.17,共有部分,鋼筋混凝土構造,82年8月9日,015
RPOPMLTJMHKFFCD08CA,22,8.31,共有部分,鋼筋混凝土構造,82年8月9日,015
RPOPMLTJMHKFFCD08CA,22,33.29,見其他登記事項,鋼筋混凝土構造,82年8月9日,015,地下一層 地下二層
RPVNMLMJMHKFFCD87CA,47,66.36,住家用,見其他登記事項,56年9月26日,002,一層 二層
RPWNMLLMLHKFFCD08CA,20,97.66,住家用,鋼筋混凝土構造,84年1月6日,025,十七層
RPWNMLLMLHKFFCD08CA,20,25.14,共有部分,鋼筋混凝土構造,84年1月6日,025
RPRNMLLJMHKFFCD37CA,35,113.03,住家用,加強磚造,69年4月19日,002,一層 二層
RPWNMLSJMHKFFCD58CA,19,185.30,見其他登記事項,鋼筋混凝土構造,85年2月3日,004,一層 二層 三層 四層 屋頂突出物
RPSOMLTJMHKFFCD38CA,29,142.10,住家用,鋼筋混凝土構造,75年6月12日,002,一層 二層 屋頂突出物 夾層
RPXNMLSLLHKFFCD78CA,23,8.57,共有部分,鋼筋混凝土構造,80年9月25日,007
RPXNMLSLLHKFFCD78CA,23,5.09,共有部分,鋼筋混凝土構造,80年9月25日,007
RPXNMLSLLHKFFCD78CA,23,36.06,住家用,鋼筋混凝土構造,80年9月25日,007,四層
RPXNMLRLLHKFFCD68CA,24,15.02,商業用,鋼筋混凝土構造,79年9月26日,012,七層
RPXNMLRLLHKFFCD68CA,24,7.62,共有部分,鋼筋混凝土構造,79年9月26日,012
RPPOMLRLLHKFFCD97CA,29,146.17,住家用,鋼筋混凝土構造,74年11月4日,002,一層 二層 屋頂突出物 騎樓
RPUNMLKMLHKFFCD77CA,,13.03,見其他登記事項,鋼筋混凝土構造,103年10月16日,007
RPUNMLKMLHKFFCD77CA,,88.46,見其他登記事項,鋼筋混凝土構造,103年10月16日,007,七層
RPUNMLKMLHKFFCD77CA,,62.34,見其他登記事項,鋼筋混凝土構造,103年10月16日,007
RPVNMLRLMHKFFBD48CA,,244.06,見其他登記事項,鋼筋混凝土造,103年12月17日,004,一層 二層 三層 四層
RPXNMLRLMHKFFBD68CA,,243.14,見其他登記事項,鋼筋混凝土造,103年12月17日,004,一層 二層 三層 四層
RPPOMLRLMHKFFBD97CA,,178.90,見其他登記事項,鋼筋混凝土造,103年12月17日,003,一層 二層 三層 屋頂突出物
RPROMLRLMHKFFBD18CA,,183.02,見其他登記事項,鋼筋混凝土造,103年12月17日,003,一層 二層 三層 屋頂突出物
RPTOMLRLMHKFFBD38CA,,178.90,見其他登記事項,鋼筋混凝土造,103年12月17日,003,一層 二層 三層 屋頂突出物
RPRNMLNKMHKFFBD57CA,19,165.75,住商用,鋼筋混凝土造,85年3月15日,003,一層 二層 三層 屋頂突出物
RPQOMLMJMHKFFAD27CA,9,293.31,見其他登記事項,見其他登記事項,95年3月24日,005,一層 二層 三層 四層 五層
RPPOMLTJMHKFFAD87CA,17,83.88,住家用,鋼筋混凝土造,87年2月19日,021,十八層
RPPOMLTJMHKFFAD87CA,17,28.97,共有部分,鋼筋混凝土造,87年2月19日,021
RPQOMLKKMHKFFAD17CA,33,83.44,住家用,鋼筋混凝土構造,70年12月8日,007,六層
RPQOMLKKMHKFFAD17CA,33,15.47,共有部分,鋼筋混凝土構造,70年12月8日,007
RPTNMLLKMHKFFAD47CA,21,70.94,住家用,鋼筋混凝土構造,82年10月16日,010,八層
RPTNMLLKMHKFFAD47CA,21,19.29,共有部分,鋼筋混凝土構造,82年10月16日,010
RPQNMLOKMHKFFAD47CA,1,53.22,見其他登記事項,見其他登記事項,102年11月7日,015,四層
RPQNMLOKMHKFFAD47CA,1,76.03,見其他登記事項,見其他登記事項,102年11月7日,015
RPXNMLNKMHKFFAD08CA,11,425.97,見其他登記事項,見其他登記事項,92年10月31日,005,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPPOMLLMLHKFFAD27CA,20,98.85,住家用,鋼筋混凝土構造,83年9月14日,012,六層
RPPOMLLMLHKFFAD27CA,20,10.88,共有部分,鋼筋混凝土構造,83年9月14日,012
RPPOMLLMLHKFFAD27CA,20,5.68,共有部分,鋼筋混凝土構造,83年9月14日,012
RPPOMLLMLHKFFAD27CA,20,14.91,共有部分,鋼筋混凝土構造,83年9月14日,012
RPWNMLLMLHKFFAD87CA,23,14.79,住家用,鋼筋混凝土構造,81年4月21日,007,六層
RPWNMLLMLHKFFAD87CA,23,8.45,共有部分,鋼筋混凝土構造,81年4月21日,007
RPOOMLLJMHKFFAD96CA,45,131.80,住家用,加強磚造,59年5月4日,002,一層 二層
RPPOMLLJMHKFFAD07CA,17,124.99,住家用,鋼筋混凝土造,86年10月21日,022,十一層
RPPOMLLJMHKFFAD07CA,17,61.45,共有部分,鋼筋混凝土造,86年10月21日,022
RPTNMLKMLHKFFAD47CA,9,97.16,見其他登記事項,見其他登記事項,95年8月22日,014,二層
RPTNMLKMLHKFFAD47CA,9,20.18,共有部分,見其他登記事項,95年8月22日,014
RPTNMLKMLHKFFAD47CA,9,17.21,共有部分,見其他登記事項,95年8月22日,014
RPPOMLKMLHKFFAD17CA,18,192.35,見其他登記事項,鋼筋混凝土造,86年7月16日,004,一層 二層 三層 四層 屋頂突出物
RPPNMLLMLHKFFAD17CA,22,90.29,住家用,鋼筋混凝土構造,81年10月24日,006,六層
RPPNMLLMLHKFFAD17CA,22,44.51,共有部分,鋼筋混凝土構造,81年10月24日,006
RPQNMLTLLHKFFAD97CA,40,123.73,住家用,加強磚造,64年4月17日,002,一層 二層
RPPNMLKMLHKFFAD07CA,19,32.50,住家用,鋼筋混凝土造,85年9月11日,007,五層
RPPNMLKMLHKFFAD07CA,19,5.28,共有部分,鋼筋混凝土造,85年9月11日,007
RPPNMLKMLHKFFAD07CA,19,5.09,共有部分,鋼筋混凝土造,85年9月11日,007
RPQNMLSLLHKFFAD87CA,17,10.36,共有部分,鋼筋混凝土造,87年4月20日,014
RPSOMLKMLHKFFAD47CA,20,46.09,住家用,鋼筋混凝土造,83年12月22日,021,十六層
RPSOMLKMLHKFFAD47CA,20,8.28,共有部分,鋼筋混凝土造,83年12月22日,021
RPSOMLKMLHKFFAD47CA,20,5.15,共有部分,鋼筋混凝土造,83年12月22日,021
RPQOMLLJMHKFFAD17CA,16,124.77,見其他登記事項,鋼筋混凝土造,88年6月22日,014,十三層
RPQOMLLJMHKFFAD17CA,16,33.69,共有部分,鋼筋混凝土造,88年6月22日,014
RPQOMLLJMHKFFAD17CA,16,.08,見其他登記事項,鋼筋混凝土造,88年6月22日,014,地下一層
RPQOMLLJMHKFFAD17CA,16,31.47,共有部分,鋼筋混凝土造,88年6月22日,014
RPUOMLLJMHKFFAD57CA,33,80.61,住家用,鋼筋混凝土造,71年2月24日,005,一層 二層
RPUOMLLJMHKFFAD57CA,33,7.05,共有部分,鋼筋混凝土造,71年2月24日,005
RPUOMLLJMHKFFAD57CA,,8.97,共有部分,鋼筋混凝土造,,000
RPSNMLLMLHKFFAD47CA,11,233.33,住家用,見其他登記事項,92年12月29日,004,一層 二層 三層 四層
RPWNMLPKMHKFFAD18CA,4,400.85,住家用,見其他登記事項,99年11月19日,004,一層 二層 三層 四層 屋頂突出物
RPQOMLPKMHKFFAD67CA,6,17.57,共有部分,鋼筋混凝土造,98年9月8日,019
RPUNMLKLMHKFFAD57CA,33,126.88,住家用,鋼筋混凝土造,70年12月8日,007,五層
RPUNMLKLMHKFFAD57CA,33,22.42,共有部分,鋼筋混凝土造,70年12月8日,007
RPWNMLKLMHKFFAD77CA,19,80.95,住家用,鋼筋混凝土造,85年9月7日,017,十四層
RPWNMLKLMHKFFAD77CA,19,24.80,共有部分,鋼筋混凝土造,85年9月7日,017
RPPNMLKLMHKFFAD07CA,38,98.28,住商用,鋼筋混凝土造,65年11月2日,004,一層 二層 三層 四層 騎樓
RPVPMLTJMHKFFAD58CA,17,.12,見其他登記事項,鋼筋混凝土造,87年1月5日,026,一層
RPVPMLTJMHKFFAD58CA,17,.01,共有部分,鋼筋混凝土造,87年1月5日,026
RPVPMLTJMHKFFAD58CA,17,.01,共有部分,鋼筋混凝土造,87年1月5日,026
RPVPMLTJMHKFFAD58CA,17,.40,見其他登記事項,鋼筋混凝土造,87年1月5日,026,一層
RPVPMLTJMHKFFAD58CA,17,.01,共有部分,鋼筋混凝土造,87年1月5日,026
RPVPMLTJMHKFFAD58CA,17,112.70,住家用,鋼筋混凝土造,87年1月5日,026,十層
RPVPMLTJMHKFFAD58CA,17,.01,共有部分,鋼筋混凝土造,87年1月5日,026
RPVPMLTJMHKFFAD58CA,17,30.89,共有部分,鋼筋混凝土造,87年1月5日,026
RPVPMLTJMHKFFAD58CA,17,23.41,共有部分,鋼筋混凝土造,87年1月5日,026
RPXNMLRJMHKFFAD38CA,31,2339.47,見其他登記事項,鋼筋混凝土造,73年4月20日,007,一層 二層 三層 四層 五層 六層 七層 屋頂突出物 騎樓 地下層
RPRNMLKMLHKFFBD37CA,,167.13,住家用,鋼筋混凝土造,103年11月11日,003,一層 二層 三層 屋頂突出物
RPXNMLTJMHKFFBD68CA,1,177.93,見其他登記事項,鋼筋混凝土造,103年3月21日,003,一層 二層 三層 屋頂突出物
RPROMLPLMHKFFBD97CA,,178.90,見其他登記事項,鋼筋混凝土造,103年12月17日,003,一層 二層 三層 屋頂突出物
RPSOMLPLMHKFFBD08CA,,178.90,見其他登記事項,鋼筋混凝土造,103年12月17日,003,一層 二層 三層 屋頂突出物
RPSNMLRKMHKFFBD08CA,11,246.57,見其他登記事項,見其他登記事項,93年6月25日,001,一層
RPXNMLNLMHKFFBD28CA,24,211.98,住商用,鋼筋混凝土造,80年5月13日,003,一層 二層 三層 屋頂突出物 地下層
RPUOMLTJMHKFFCD58CA,20,60.33,住家用,鋼筋混凝土構造,83年12月16日,016,九層
RPUOMLTJMHKFFCD58CA,20,13.41,共有部分,鋼筋混凝土構造,83年12月16日,016
RPUOMLTJMHKFFCD58CA,20,17.42,共有部分,鋼筋混凝土構造,83年12月16日,016
RPVOMLTJMHKFFCD68CA,39,90.14,住家用,加強磚造,65年1月3日,002,一層 二層
RPSNMLSJMHKFFCD18CA,33,24.48,見其他登記事項,見其他登記事項,70年1月16日,007,六層
RPSNMLSJMHKFFCD18CA,33,5.12,共有部分,見其他登記事項,70年1月16日,007
RPSNMLSJMHKFFCD18CA,33,.16,商業用,鋼筋混凝土構造,70年1月16日,007,一層 騎樓
RPVNMLLMLHKFFCD97CA,34,38.25,住家用,鋼筋混凝土構造,69年11月28日,004,四層
RPVNMLLMLHKFFCD97CA,34,8.08,共有部分,鋼筋混凝土構造,69年11月28日,004
RPUOMLLJMHKFFCD77CA,30,84.71,住家用,鋼筋混凝土構造,74年6月12日,005,五層
RPUOMLLJMHKFFCD77CA,30,14.45,共有部分,鋼筋混凝土構造,74年6月12日,005
RPOOMLSKMHKFFCD97CA,30,88.77,住家用,鋼筋混凝土構造,73年9月27日,005,五層
RPOOMLSKMHKFFCD97CA,30,13.68,共有部分,鋼筋混凝土構造,73年9月27日,005
RPSNMLLKMHKFFCD57CA,31,89.77,住家用,鋼筋混凝土構造,72年12月5日,005,三層
RPSNMLLKMHKFFCD57CA,31,15.18,共有部分,鋼筋混凝土構造,72年12月5日,005
RPOOMLNKMHKFFCD47CA,22,101.50,住商用,鋼筋混凝土構造,82年9月7日,007,一層 二層 騎樓
RPOOMLNKMHKFFCD47CA,22,42.07,共有部分,鋼筋混凝土構造,82年9月7日,007
RPSNMLLMLHKFFAR88CA,20,161.78,住家用,鋼筋混凝土造,84年5月10日,003,屋頂突出物 騎樓 一層 二層 三層
RPROMLLLMHKFFCD67CA,41,84.86,住家用,加強磚造,63年1月5日,002,一層 二層
SPROMLLLMHKFFCD77CA,32,93.60,住家用,鋼筋混凝土構造,72年6月2日,005,五層
RPRNMLRJMHKFFCR76CA,34,123.78,住家用,鋼筋混凝土造,70年7月14日,003,一層 二層 三層 陽台
RPXNMLKMLHKFFDR96CA,,197.19,住家用,鋼筋混凝土造,103年12月27日,004,一層 二層 三層 四層
RPVNMLLJMHKFFDR66CA,,183.61,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPWNMLLJMHKFFDR76CA,,183.61,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPTNMLLMLHKFFER76CA,,218.04,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPTNMLPLMHKFFER17CA,18,89.47,住家用,鋼筋混凝土造,86年8月25日,007,五層
RPTNMLPLMHKFFER17CA,18,14.49,見其他登記事項,鋼筋混凝土造,86年8月25日,007
RPTNMLPLMHKFFER17CA,18,32.34,見其他登記事項,鋼筋混凝土造,86年8月25日,008
RPPNMLRJMHKFFER76CA,1,189.40,住家用,鋼筋混凝土造,103年6月10日,003,一層 二層 三層 屋頂突出物
RPUNMLSJMHKFFER37CA,18,107.70,住家用,鋼筋混凝土造,86年8月25日,008,一層
RPUNMLSJMHKFFER37CA,18,33.65,見其他登記事項,鋼筋混凝土造,86年8月25日,008
RPUNMLSJMHKFFER37CA,18,5.83,見其他登記事項,鋼筋混凝土造,86年8月25日,008
RPXNMLOKMHKFFFR47CA,,296.25,住家用,鋼筋混凝土造,103年9月5日,004,一層 二層 三層 四層
RPRNMLKKMHKFFFR09CA,21,340.25,見其他登記事項,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,9.00,工業用,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,57.60,工業用,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,86.47,工業用,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,275.94,工業用,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,198.41,工業用,見其他登記事項,82年12月16日,002,一層 二層
RPRNMLKKMHKFFFR09CA,21,153.59,工業用,見其他登記事項,82年12月16日,001,一層
RPRNMLKKMHKFFFR09CA,21,232.40,工業用,見其他登記事項,82年12月16日,003,一層 二層 三層
RPWNMLMJMHKFFFR07CA,1,330.62,見其他登記事項,鋼筋混凝土造,103年5月8日,003,一層 二層 三層 屋頂突出物
RPWNMLMJMHKFFFR07CA,1,6.16,見其他登記事項,鋼筋混凝土造,103年5月8日,003
RPQNMLLJMHKFFFR98CA,16,199.24,住家用,鋼筋混凝土造,87年12月8日,004,四層 一層 二層 三層
RPUNMLLMLHKFFHR17CA,,254.55,住家用,見其他登記事項,103年11月6日,003,一層 二層 三層 屋頂突出物
RPOOMLLJMHKFFHR09CA,22,68.23,住家用,鋼筋混凝土造,82年3月17日,006,五層
RPOOMLLJMHKFFHR09CA,22,33.74,共有部分,鋼筋混凝土造,82年3月17日,006
RPSNMLMJMHKFFHR86CA,29,91.34,住家用,鋼筋混凝土造,75年1月16日,002,一層 二層
RPQPMLRJMHKFFHR37CA,25,88.53,住家用,鋼筋混凝土造,79年8月10日,010,七層
RPQPMLRJMHKFFHR37CA,25,13.89,共有部分,鋼筋混凝土造,79年8月10日,
RPQPMLRJMHKFFHR37CA,25,3.37,共有部分,鋼筋混凝土造,79年8月10日,010
RPUOMLRJMHKFFHR67CA,,197.18,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPUNMLRJMHKFFHR57CA,,271.07,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPOOMLNKMHKFFHR76CA,18,108.89,住家用,鋼筋混凝土造,86年1月28日,019,十五層
RPOOMLNKMHKFFHR76CA,18,21.91,共有部分,鋼筋混凝土造,86年1月28日,019
RPOOMLNKMHKFFHR76CA,18,20.63,共有部分,鋼筋混凝土造,86年1月28日,019
RPSNMLLKMHKFFHR86CA,19,205.24,住商用,鋼筋混凝土造,85年5月30日,004,一層 二層 三層 四層
RPSNMLLKMHKFFHR86CA,19,6.70,共有部分,鋼筋混凝土造,85年5月30日,004
RPTOMLSJMHKFFHR67CA,22,57.36,住家用,鋼筋混凝土造,82年3月10日,011,十一層
RPTOMLSJMHKFFHR67CA,22,14.91,共有部分,鋼筋混凝土造,82年3月10日,011
RPTOMLSJMHKFFHR67CA,22,9.49,共有部分,鋼筋混凝土造,82年3月10日,011
RPTOMLSJMHKFFHR67CA,22,20.09,共有部分,鋼筋混凝土造,82年3月10日,011
RPSNMLTJMHKFFHR57CA,11,212.74,見使用執照,鋼筋混凝土造,93年2月2日,004,一層 二層 三層 四層 騎樓
RPVNMLRLMHKFFHR87CA,32,128.97,住商用,加強磚造,72年6月27日,002,一層 二層 騎樓
RPSOMLKLMHKFFHR96CA,,185.74,住家用,見其他登記事項,103年10月16日,004,一層 二層 三層 四層
RPXOMLOLMHKFFAD48DA,32,70.91,住家用,鋼筋混凝土造,70年10月17日,005,五層
RPXOMLOLMHKFFAD48DA,32,12.45,共有部分,鋼筋混凝土造,70年10月17日,005
RPQNMLLJMHKFFAR58DA,1,153.65,住家用,鋼筋混凝土造,102年12月3日,003,一層 二層 三層
RPTNMLMJMHKFFDR66DA,37,96.20,住商用,加強磚造,67年5月2日,002,一層 二層 陽台 騎樓
RPOOMLLMLHKFFHR76DA,34,120.03,住商用,鋼筋混凝土造,70年6月4日,005,一層 二層 騎樓
RPOOMLLMLHKFFHR76DA,34,2.18,共有部分,鋼筋混凝土造,70年6月4日,005
RPSNMLNKMHKFFHR17DA,17,64.20,住家用,鋼筋混凝土造,86年9月26日,011,三層
RPSNMLNKMHKFFHR17DA,17,16.00,共有部分,鋼筋混凝土造,86年9月26日,011
RPSNMLNKMHKFFHR17DA,17,6.39,共有部分,鋼筋混凝土造,86年9月26日,011
RPQOMLNLMHKFFCD97EA,41,87.80,住家用,加強磚造,63年8月23日,002,一層 二層
RPXNMLMJMHKFFCD28EA,22,6.19,見其他登記事項,鋼筋混凝土構造,81年10月22日,015,地下一層
RPXNMLMJMHKFFCD28EA,22,19.30,見其他登記事項,鋼筋混凝土構造,81年10月22日,015,地下二層
RPXNMLMJMHKFFCD28EA,22,129.60,住家用,鋼筋混凝土構造,81年10月22日,015,十層
RPXNMLLJMHKFFFR27EA,1,390.20,住家用,鋼筋混凝土造,103年8月21日,004,一層 二層 三層 四層 屋頂突出物
RPRNMLTJMHKFFFR37DA,18,163.44,住家用,鋼筋混凝土造,85年10月24日,004,一層 二層 三層 四層
RPRPMLLMLHKFFHR17DA,23,179.91,住家用,鋼筋混凝土造,81年7月14日,003,一層 二層 三層
RPVNMLLJMHKFFHR17DA,10,204.75,見使用執照,鋼筋混凝土造,93年7月6日,004,一層 二層 三層 四層 騎樓
RPVNMLKLMHKFFAD77DA,22,105.64,住家用,鋼筋混凝土造,82年1月12日,006,四層
RPVNMLKLMHKFFAD77DA,22,16.39,共有部分,鋼筋混凝土造,82年1月12日,006
RPVNMLKLMHKFFAD77DA,22,8.35,共有部分,鋼筋混凝土造,82年1月12日,006
RPSNMLMJMHKFFAD47DA,17,25.88,住家用,鋼筋混凝土造,87年2月19日,021,十層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,25.67,住家用,鋼筋混凝土造,87年2月19日,021,十層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,25.67,住家用,鋼筋混凝土造,87年2月19日,021,十層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,25.67,住家用,鋼筋混凝土造,87年2月19日,021,十一層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,25.67,住家用,鋼筋混凝土造,87年2月19日,021,十一層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,26.02,住家用,鋼筋混凝土造,87年2月19日,021,十一層
RPSNMLMJMHKFFAD47DA,17,10.01,共有部分,鋼筋混凝土造,87年2月19日,021
RPSNMLMJMHKFFAD47DA,17,25.67,住家用,鋼筋混凝土造,87年2月19日,021,十一層
RPSNMLMJMHKFFAD47DA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPOOMLMJMHKFFAD17DA,42,118.27,住商用,加強磚造,62年6月8日,002,一層 二層 騎樓
RPOOMLKKMHKFFAD07DA,20,40.03,住家用,鋼筋混凝土造,83年12月22日,021,四層
RPOOMLKKMHKFFAD07DA,20,7.30,共有部分,鋼筋混凝土造,83年12月22日,021
RPOOMLKKMHKFFAD07DA,20,6.29,共有部分,鋼筋混凝土造,83年12月22日,021
RPOOMLKMMHKFFHR66CA,3,82.18,見其他登記事項,見其他登記事項,101年8月17日,019,十三層
RPOOMLKMMHKFFHR66CA,3,59.47,見其他登記事項,見其他登記事項,101年8月17日,019
